Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,662,Saint Lucia,LCA,,,,,,,,2709,Petroleum oils and oils obtained from bituminous minerals; crude,8,Weight in kilograms,130420000,,,,130420000,,53592201,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,682,Saudi Arabia,SAU,,,,,,,,2709,Petroleum oils and oils obtained from bituminous minerals; crude,8,Weight in kilograms,28,,,,28,,133,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,699,India,IND,,,,,,,,2709,Petroleum oils and oils obtained from bituminous minerals; crude,8,Weight in kilograms,2491841400,,,,2491841400,,981781930,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,702,Singapore,SGP,,,,,,,,2709,Petroleum oils and oils obtained from bituminous minerals; crude,8,Weight in kilograms,655316880,,,,655316880,,246485361,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,724,Spain,ESP,,,,,,,,2709,Petroleum oils and oils obtained from bituminous minerals; crude,8,Weight in kilograms,2344528500,,,,2344528500,,813380017,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,826,United Kingdom,GBR,,,,,,,,2709,Petroleum oils and oils obtained from bituminous minerals; crude,8,Weight in kilograms,9,,,,9,,4,,,6
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,842,USA,USA,,,,,,,,2709,Petroleum oils and oils obtained from bituminous minerals; crude,8,Weight in kilograms,8466171638,,,,8466171638,,3219075800,,,6
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,858,Uruguay,URY,,,,,,,,2709,Petroleum oils and oils obtained from bituminous minerals; crude,8,Weight in kilograms,1782820800,,,,1782820800,,742176840,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,0,World,WLD,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,8040772823,,,,8040134651,,2689922153,,,6
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,12,Algeria,DZA,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,703590,,,,703590,,231587,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,24,Angola,AGO,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,6,,,,6,,74,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,32,Argentina,ARG,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,438690239,,,,438529709,,148521645,,,6
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,40,Austria,AUT,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,96000,,,,96000,,97314,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,51,Armenia,ARM,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,11,,,,11,,73,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,56,Belgium,BEL,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,1787490,,,,1787490,,1817424,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,68,Bolivia (Plurinational State of),BOL,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,89890,,,,89890,,119631,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,120,Cameroon,CMR,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,12427000,,,,12427000,,5247798,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,124,Canada,CAN,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,2804663221,,,,2804643241,,961866820,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,152,Chile,CHL,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,5328600,,,,5328600,,1691411,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,156,China,CHN,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,21025,,,,21025,,28421,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,170,Colombia,COL,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,8056528,,,,8056528,,3442949,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,188,Costa Rica,CRI,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,9500,,,,9500,,8676,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,208,Denmark,DNK,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,6499970,,,,6499970,,4697363,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,214,Dominican Rep.,DOM,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,27000,,,,27000,,27712,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,218,Ecuador,ECU,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,255566,,,,255566,,164551,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,246,Finland,FIN,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,1607400,,,,1607400,,2116658,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,251,France,FRA,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,102200,,,,102200,,102852,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,266,Gabon,GAB,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,104790,,,,104790,,36677,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,276,Germany,DEU,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,1851400,,,,1850400,,1969128,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,300,Greece,GRC,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,88500,,,,88500,,123859,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,320,Guatemala,GTM,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,2,,,,2,,12,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,340,Honduras,HND,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,8,,,,8,,70,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,352,Iceland,ISL,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,366585900,,,,366585900,,114502716,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,360,Indonesia,IDN,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,216000,,,,216000,,46702,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,368,Iraq,IRQ,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,2,,,,2,,14,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,376,Israel,ISR,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,391220,,,,391220,,506485,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,381,Italy,ITA,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,1413706,,,,1413706,,1282240,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,392,Japan,JPN,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,323561111,,,,323561111,,68214373,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,400,Jordan,JOR,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,8534700,,,,8534700,,2531354,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,404,Kenya,KEN,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,240000,,,,240000,,73199,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,410,Rep. of Korea,KOR,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,3665210,,,,3665210,,868599,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,414,Kuwait,KWT,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,32688,,,,32688,,55570,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,428,Latvia,LVA,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,134739400,,,,134739400,,44963797,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,430,Liberia,LBR,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,66,,,,66,,628,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,434,Libya,LBY,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,164670,,,,164670,,57635,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,440,Lithuania,LTU,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,312000,,,,312000,,388824,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,442,Luxembourg,LUX,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,29,,,,29,,176,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,484,Mexico,MEX,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,44410350,,,,44338422,,16121277,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,490,"Other Asia, nes",,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,368547,,,,368547,,201938,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,512,Oman,OMN,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,10751450,,,,10751450,,3732028,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,528,Netherlands,NLD,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,37202500,,,,37202500,,12292402,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,554,New Zealand,NZL,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,4,,,,4,,35,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,558,Nicaragua,NIC,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,86,,,,86,,678,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,579,Norway,NOR,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,1789407481,,,,1789407481,,624035137,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,586,Pakistan,PAK,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,1053590,,,,1053590,,215851,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,591,Panama,PAN,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,20,,,,20,,145,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,600,Paraguay,PRY,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,3966519,,,,3966597,,1061328,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,604,Peru,PER,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,8102011,,,,8102011,,2766360,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,608,Philippines,PHL,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,5027007,,,,5027007,,1570393,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,616,Poland,POL,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,499000,,,,499000,,557097,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,620,Portugal,PRT,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,1600,,,,1600,,160,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,634,Qatar,QAT,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,311372500,,,,311372500,,101631085,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,643,Russian Federation,RUS,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,365293900,,,,365293900,,126944310,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,682,Saudi Arabia,SAU,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,37643580,,,,37270140,,16520068,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,688,Serbia,SRB,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,13,,,,13,,82,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,699,India,IND,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,2896497,,,,2896497,,902764,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,702,Singapore,SGP,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,65,,,,64,,340,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,710,South Africa,ZAF,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,404500,,,,404500,,278854,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,724,Spain,ESP,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,928078,,,,928078,,1141596,,,6
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,780,Trinidad and Tobago,TTO,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,677200,,,,677200,,204369,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,784,United Arab Emirates,ARE,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,39022020,,,,39022020,,10327580,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,792,Turkey,TUR,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,600500,,,,600500,,676980,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,818,Egypt,EGY,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,67809047,,,,67809047,,21513868,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,826,United Kingdom,GBR,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,421500,,,,421500,,464737,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,842,USA,USA,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,1177580497,,,,1177569126,,377062611,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,858,Uruguay,URY,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,7834063,,,,7834063,,2096677,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,862,Venezuela,VEN,,,,,,,,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,8,Weight in kilograms,5232060,,,,5232060,,1796386,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,0,World,WLD,,,,,,,,4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",8,Weight in kilograms,14743584101,,,,14726141095,,7135398468,,,6
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,12,Algeria,DZA,,,,,,,,4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",8,Weight in kilograms,712675,,,,712675,,475790,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,24,Angola,AGO,,,,,,,,4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",8,Weight in kilograms,891311,,,,891311,,583740,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,32,Argentina,ARG,,,,,,,,4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",8,Weight in kilograms,111378543,,,,111377603,,63371608,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,36,Australia,AUS,,,,,,,,4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",8,Weight in kilograms,40916370,,,,40583370,,20931915,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,40,Austria,AUT,,,,,,,,4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",8,Weight in kilograms,35964012,,,,35964012,,19295763,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,50,Bangladesh,BGD,,,,,,,,4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",8,Weight in kilograms,520000,,,,520000,,223917,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,56,Belgium,BEL,,,,,,,,4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",8,Weight in kilograms,291182087,,,,291182087,,109970700,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,68,Bolivia (Plurinational State of),BOL,,,,,,,,4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",8,Weight in kilograms,25093347,,,,25093347,,14736933,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,100,Bulgaria,BGR,,,,,,,,4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",8,Weight in kilograms,23508,,,,23508,,13921,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,124,Canada,CAN,,,,,,,,4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",8,Weight in kilograms,9231456,,,,9231456,,5848755,,,6
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,136,Cayman Isds,CYM,,,,,,,,4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",8,Weight in kilograms,520000,,,,520000,,306416,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,152,Chile,CHL,,,,,,,,4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",8,Weight in kilograms,31306872,,,,31306880,,16561882,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,156,China,CHN,,,,,,,,4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",8,Weight in kilograms,6474434727,,,,6458138127,,3016668940,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,170,Colombia,COL,,,,,,,,4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",8,Weight in kilograms,21974360,,,,21974360,,13907987,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,196,Cyprus,CYP,,,,,,,,4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",8,Weight in kilograms,24980,,,,24980,,14797,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,214,Dominican Rep.,DOM,,,,,,,,4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",8,Weight in kilograms,3692021,,,,3692021,,2457028,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,218,Ecuador,ECU,,,,,,,,4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",8,Weight in kilograms,2262000,,,,2262000,,1291394,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,246,Finland,FIN,,,,,,,,4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",8,Weight in kilograms,6768,,,,6768,,7226,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,251,France,FRA,,,,,,,,4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",8,Weight in kilograms,346979366,,,,346979366,,174354827,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,276,Germany,DEU,,,,,,,,4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",8,Weight in kilograms,398514060,,,,398514060,,177039720,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,300,Greece,GRC,,,,,,,,4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",8,Weight in kilograms,48177,,,,48177,,30589,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,320,Guatemala,GTM,,,,,,,,4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",8,Weight in kilograms,194590,,,,194590,,76824,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,340,Honduras,HND,,,,,,,,4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",8,Weight in kilograms,623335,,,,623335,,329830,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,344,"China, Hong Kong SAR",HKG,,,,,,,,4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",8,Weight in kilograms,25933,,,,25933,,18542,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,360,Indonesia,IDN,,,,,,,,4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",8,Weight in kilograms,38443059,,,,38443059,,17037083,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,376,Israel,ISR,,,,,,,,4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",8,Weight in kilograms,12559409,,,,12559409,,4879873,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,381,Italy,ITA,,,,,,,,4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",8,Weight in kilograms,1273168817,,,,1273168817,,633059429,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,392,Japan,JPN,,,,,,,,4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",8,Weight in kilograms,330122526,,,,330097432,,180097212,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,400,Jordan,JOR,,,,,,,,4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",8,Weight in kilograms,18670000,,,,18670000,,7351533,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,408,Dem. People's Rep. of Korea,PRK,,,,,,,,4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",8,Weight in kilograms,17487030,,,,17487030,,9284886,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,410,Rep. of Korea,KOR,,,,,,,,4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",8,Weight in kilograms,343767760,,,,343497760,,154728636,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,414,Kuwait,KWT,,,,,,,,4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",8,Weight in kilograms,24383,,,,24383,,15295,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,422,Lebanon,LBN,,,,,,,,4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",8,Weight in kilograms,1373344,,,,1373344,,537455,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,458,Malaysia,MYS,,,,,,,,4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",8,Weight in kilograms,11143223,,,,10792223,,5277276,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,484,Mexico,MEX,,,,,,,,4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",8,Weight in kilograms,27607367,,,,27607367,,14350240,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,490,"Other Asia, nes",,,,,,,,,4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",8,Weight in kilograms,260436891,,,,260574841,,139429228,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,504,Morocco,MAR,,,,,,,,4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",8,Weight in kilograms,98734,,,,98734,,61320,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,528,Netherlands,NLD,,,,,,,,4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",8,Weight in kilograms,1364589640,,,,1364533640,,651276590,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,554,New Zealand,NZL,,,,,,,,4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",8,Weight in kilograms,9464000,,,,9464000,,6354082,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,586,Pakistan,PAK,,,,,,,,4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",8,Weight in kilograms,19866305,,,,19866305,,8786064,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,600,Paraguay,PRY,,,,,,,,4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",8,Weight in kilograms,1674000,,,,1674000,,1044567,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,604,Peru,PER,,,,,,,,4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",8,Weight in kilograms,5419936,,,,5419936,,2765509,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,608,Philippines,PHL,,,,,,,,4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",8,Weight in kilograms,650000,,,,650000,,373581,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,616,Poland,POL,,,,,,,,4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",8,Weight in kilograms,3418772,,,,3418772,,2029383,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,620,Portugal,PRT,,,,,,,,4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",8,Weight in kilograms,1950000,,,,1950000,,862108,,,0
H5,2019,2019,2019,4,0,2,Export,76,Brazil,BRA,643,Russian Federation,RUS,,,,,,,,4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",8,Weight in kilograms,1290309,,,,1290309,,745595,,,0
